,quality_score,Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Processing Method,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Moisture,Category One Defects,Category Two Defects,Temperature (F)
917,80.0,Mexico,7.25,7.25,7.08,7.17,Washed / Wet,7.33,7.33,9.33,10.0,10.0,7.25,0.12,0,9,70.13448384615384
918,80.0,Mexico,7.08,7.33,7.0,7.33,Washed / Wet,7.08,7.0,10.0,10.0,10.0,7.17,0.11,0,12,70.13448384615384
919,79.92,Mexico,7.33,7.08,7.08,7.33,Washed / Wet,7.42,7.17,9.33,10.0,10.0,7.17,0.12,0,4,70.13448384615384
920,79.92,Mexico,7.17,7.17,6.92,7.25,Washed / Wet,7.33,7.08,10.0,10.0,10.0,7.0,0.12,1,7,70.13448384615384
921,79.92,Mexico,7.5,7.17,7.0,7.17,Washed / Wet,7.25,7.08,10.0,10.0,10.0,6.75,0.0,0,0,70.13448384615384
922,79.92,Mexico,7.17,7.08,7.08,7.08,Washed / Wet,7.5,7.33,9.33,10.0,10.0,7.33,0.11,0,3,70.13448384615384
923,79.92,Mexico,7.33,7.25,7.0,7.42,Natural / Dry,7.17,7.17,9.33,10.0,10.0,7.25,0.12,0,6,70.13448384615384
924,79.92,Mexico,7.17,7.33,7.08,7.58,Washed / Wet,7.33,7.08,10.0,9.33,10.0,7.0,0.11,0,0,70.13448384615384
925,79.83,Mexico,7.17,7.08,7.0,7.25,Washed / Wet,7.5,7.0,10.0,10.0,10.0,6.83,0.12,0,3,70.13448384615384
926,79.75,Mexico,7.58,7.08,7.0,7.0,Washed / Wet,7.5,6.92,10.0,10.0,10.0,6.67,0.12,0,4,70.13448384615384
927,79.75,Mexico,7.58,7.08,6.92,7.58,Washed / Wet,7.5,6.92,10.0,9.33,10.0,6.83,0.13,0,4,70.13448384615384
928,79.75,Mexico,7.25,7.08,7.0,7.17,Washed / Wet,7.17,7.08,10.0,10.0,10.0,7.0,0.12,0,5,70.13448384615384
929,79.75,Mexico,7.25,7.17,7.17,7.08,Washed / Wet,7.17,7.0,10.0,10.0,10.0,6.92,0.14,0,0,70.13448384615384
930,79.75,Mexico,7.33,7.25,7.0,7.08,Washed / Wet,7.08,7.0,10.0,10.0,10.0,7.0,0.1,1,22,70.13448384615384
931,79.75,Mexico,7.25,6.83,6.92,7.08,Washed / Wet,7.25,7.08,10.0,10.0,10.0,7.33,0.12,0,7,70.13448384615384
932,79.67,Mexico,7.42,7.25,6.83,7.58,Washed / Wet,7.17,6.58,10.0,10.0,10.0,6.83,0.12,0,6,70.13448384615384
933,79.67,Mexico,7.33,7.17,7.0,6.75,Washed / Wet,7.08,7.0,10.0,10.0,10.0,7.33,0.13,5,6,70.13448384615384
934,79.67,Mexico,6.92,7.17,7.17,7.17,Washed / Wet,7.08,7.08,10.0,10.0,10.0,7.08,0.0,0,9,70.13448384615384
935,79.58,Mexico,7.08,7.0,6.92,7.33,Washed / Wet,7.25,7.08,10.0,10.0,10.0,6.92,0.12,0,11,70.13448384615384
936,79.58,Mexico,7.25,6.92,6.92,7.33,Washed / Wet,7.25,7.0,10.0,10.0,10.0,6.92,0.13,0,5,70.13448384615384
937,79.5,Mexico,7.25,7.08,6.92,7.25,Washed / Wet,7.58,7.08,9.33,10.0,10.0,7.0,0.12,1,20,70.13448384615384
938,79.5,Mexico,7.25,7.33,7.0,7.25,Washed / Wet,7.17,7.17,9.33,10.0,10.0,7.0,0.12,0,5,70.13448384615384
939,79.42,Mexico,7.0,6.83,6.83,7.42,Washed / Wet,7.33,7.17,10.0,10.0,10.0,6.83,0.13,0,30,70.13448384615384
940,79.33,Mexico,7.0,7.0,6.83,7.33,Washed / Wet,7.42,6.92,10.0,10.0,10.0,6.83,0.14,0,23,70.13448384615384
941,79.33,Mexico,7.42,7.17,7.08,7.17,Washed / Wet,7.08,7.08,9.33,10.0,10.0,7.0,0.14,0,19,70.13448384615384
942,79.25,Mexico,7.0,7.0,6.92,7.17,Washed / Wet,7.17,7.08,10.0,10.0,10.0,6.92,0.13,0,10,70.13448384615384
943,79.17,Mexico,7.25,7.08,6.92,7.08,Washed / Wet,7.17,7.17,9.33,10.0,10.0,7.17,0.14,0,8,70.13448384615384
944,79.17,Mexico,7.17,6.92,6.92,7.08,Washed / Wet,7.17,7.0,10.0,10.0,10.0,6.92,0.14,0,34,70.13448384615384
945,79.17,Mexico,6.75,6.75,6.83,7.25,,7.58,7.08,10.0,10.0,10.0,6.92,0.01,0,8,70.13448384615384
946,79.08,Mexico,7.33,7.0,6.92,7.25,Washed / Wet,7.33,7.08,9.33,10.0,10.0,6.83,0.16,0,2,70.13448384615384
947,79.08,Mexico,7.25,7.08,6.75,7.33,Washed / Wet,7.42,7.0,9.33,10.0,10.0,6.92,0.11,0,45,70.13448384615384
948,79.08,Mexico,7.17,7.25,7.25,7.17,Washed / Wet,7.25,7.08,9.33,9.33,10.0,7.25,0.1,0,0,70.13448384615384
949,79.0,Mexico,6.75,7.08,6.67,7.25,Natural / Dry,7.17,7.08,10.0,10.0,10.0,7.0,0.12,0,12,70.13448384615384
950,79.0,Mexico,7.5,7.17,6.92,7.5,Semi-washed / Semi-pulped,7.25,7.0,8.67,10.0,10.0,7.0,0.14,3,17,70.13448384615384
951,79.0,Mexico,7.17,6.83,6.83,7.25,Washed / Wet,7.17,6.92,10.0,10.0,10.0,6.83,0.14,7,38,70.13448384615384
952,78.92,Mexico,7.33,7.0,6.75,7.08,Washed / Wet,7.17,7.25,9.33,10.0,10.0,7.0,0.12,0,8,70.13448384615384
953,78.92,Mexico,7.5,7.0,6.92,7.08,Washed / Wet,6.92,6.75,10.0,10.0,10.0,6.75,0.16,0,0,70.13448384615384
954,78.75,Mexico,7.25,6.83,6.83,7.0,Washed / Wet,7.17,7.0,10.0,10.0,10.0,6.67,0.14,0,0,70.13448384615384
955,78.75,Mexico,7.25,7.33,7.17,7.25,Semi-washed / Semi-pulped,7.08,7.0,8.67,10.0,10.0,7.0,0.14,0,0,70.13448384615384
956,78.75,Mexico,7.67,7.17,6.83,7.33,Washed / Wet,7.58,7.17,9.33,10.0,8.67,7.0,0.12,0,0,70.13448384615384
957,78.67,Mexico,6.92,6.92,6.67,7.25,Washed / Wet,7.17,6.92,10.0,10.0,10.0,6.83,0.13,0,2,70.13448384615384
958,78.58,Mexico,7.0,7.0,6.75,7.33,Washed / Wet,6.92,6.92,10.0,10.0,10.0,6.67,0.13,0,1,70.13448384615384
959,78.58,Mexico,7.92,7.58,7.58,7.92,Washed / Wet,7.92,7.5,8.0,6.67,10.0,7.5,0.1,0,1,70.13448384615384
960,78.5,Mexico,7.25,6.75,6.92,6.92,Washed / Wet,7.25,7.58,9.33,9.33,10.0,7.17,0.0,0,0,70.13448384615384
961,78.5,Mexico,7.08,6.83,6.83,7.0,Washed / Wet,7.0,6.92,10.0,10.0,10.0,6.83,0.12,0,14,70.13448384615384
962,78.5,Mexico,7.25,7.17,7.0,6.83,Washed / Wet,7.58,7.08,8.67,10.0,10.0,6.92,0.13,1,3,70.13448384615384
963,78.42,Mexico,7.58,7.17,7.0,7.17,Washed / Wet,7.33,7.0,8.0,10.0,10.0,7.17,0.14,0,0,70.13448384615384
964,78.33,Mexico,7.25,7.25,7.0,7.5,Natural / Dry,7.33,7.42,8.0,9.33,10.0,7.75,0.13,31,47,70.13448384615384
965,78.08,Mexico,7.08,6.83,6.67,7.25,Washed / Wet,7.25,6.92,10.0,9.33,10.0,6.75,0.11,0,3,70.13448384615384
966,78.0,Mexico,7.25,7.33,7.0,7.0,Washed / Wet,7.25,7.08,10.0,10.0,8.0,7.08,0.12,2,7,70.13448384615384
967,77.92,Mexico,7.42,7.25,7.0,7.0,Washed / Wet,7.25,7.08,8.0,10.0,10.0,6.92,0.11,0,3,70.13448384615384
968,77.5,Mexico,7.17,6.75,6.58,6.75,Washed / Wet,6.83,6.75,10.0,10.0,10.0,6.67,0.13,0,3,70.13448384615384
969,77.33,Mexico,7.33,7.0,6.67,7.0,Washed / Wet,6.92,6.92,9.33,9.33,10.0,6.83,0.15,4,5,70.13448384615384
970,77.17,Mexico,7.08,7.0,7.0,7.25,Washed / Wet,7.33,7.25,8.67,8.67,10.0,6.92,0.12,1,11,70.13448384615384
971,76.75,Mexico,6.67,6.33,6.42,6.83,,7.0,6.92,10.0,10.0,10.0,6.58,0.0,0,0,70.13448384615384
972,76.42,Mexico,7.17,6.58,6.58,7.0,Washed / Wet,7.25,6.58,9.33,9.33,10.0,6.58,0.13,0,14,70.13448384615384
973,76.17,Mexico,7.42,7.0,6.83,7.08,Washed / Wet,6.92,6.83,7.33,10.0,10.0,6.75,0.16,2,4,70.13448384615384
974,76.08,Mexico,7.08,6.83,6.83,7.17,Washed / Wet,7.17,7.08,10.0,7.33,10.0,6.58,0.12,0,12,70.13448384615384
975,75.5,Mexico,7.5,7.25,6.92,7.0,Washed / Wet,7.17,6.83,8.0,8.0,10.0,6.83,0.11,4,20,70.13448384615384
976,75.17,Mexico,7.17,6.92,6.67,6.83,Washed / Wet,7.25,7.75,10.0,6.0,10.0,6.58,0.11,0,20,70.13448384615384
977,75.17,Mexico,7.25,6.83,6.67,7.08,Washed / Wet,7.17,6.83,10.0,6.67,10.0,6.67,0.12,0,8,70.13448384615384
978,75.17,Mexico,7.17,7.17,6.83,7.17,Washed / Wet,7.42,6.67,8.67,7.33,10.0,6.75,0.13,23,29,70.13448384615384
979,75.0,Mexico,7.0,6.92,6.75,6.92,Washed / Wet,7.17,6.83,10.0,6.67,10.0,6.75,0.14,15,7,70.13448384615384
980,74.92,Mexico,7.08,6.75,6.58,7.0,Washed / Wet,7.0,6.75,8.67,8.67,10.0,6.42,0.17,0,6,70.13448384615384
981,74.83,Mexico,7.33,6.75,6.67,7.25,Washed / Wet,7.5,7.0,10.0,5.33,10.0,7.0,0.12,0,30,70.13448384615384
982,74.67,Mexico,7.08,7.0,6.83,7.5,Washed / Wet,7.33,6.83,8.0,7.33,10.0,6.75,0.12,0,7,70.13448384615384
983,74.33,Mexico,7.0,6.58,6.67,6.83,Washed / Wet,7.08,6.83,10.0,6.67,10.0,6.67,0.14,3,11,70.13448384615384
984,74.0,Mexico,6.92,6.42,6.17,7.33,Washed / Wet,7.25,6.75,10.0,6.67,10.0,6.5,0.13,0,27,70.13448384615384
985,73.83,Mexico,7.67,7.0,7.17,7.58,Washed / Wet,7.33,7.33,10.0,2.67,10.0,7.08,0.12,0,19,70.13448384615384
986,72.92,Mexico,7.08,7.08,6.92,7.08,Washed / Wet,6.92,6.92,8.0,8.0,8.0,6.92,0.0,1,1,70.13448384615384
987,71.08,Mexico,6.92,6.92,6.92,6.92,Washed / Wet,7.17,7.0,10.0,2.67,10.0,6.58,0.12,4,24,70.13448384615384
988,71.0,Mexico,6.5,6.67,6.42,7.17,Washed / Wet,7.33,6.5,8.0,6.0,10.0,6.42,0.11,0,0,70.13448384615384
989,70.75,Mexico,6.92,7.0,6.83,6.92,Washed / Wet,7.42,6.92,6.0,6.0,10.0,6.75,0.12,0,1,70.13448384615384
990,68.33,Mexico,7.08,6.83,6.25,7.42,Washed / Wet,7.25,6.75,10.0,0.0,10.0,6.75,0.11,0,20,70.13448384615384
991,81.83,Myanmar,7.33,7.58,7.5,7.42,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.33,0.0,0,2,73.84799692307695
992,81.5,Myanmar,7.25,7.42,7.25,7.5,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.42,0.0,0,4,73.84799692307695
993,80.92,Myanmar,7.17,7.42,7.0,7.58,Other,7.33,7.0,10.0,10.0,10.0,7.42,0.0,0,5,73.84799692307695
994,80.75,Myanmar,6.92,7.5,7.0,7.58,Washed / Wet,7.5,7.08,10.0,10.0,10.0,7.17,0.0,0,2,73.84799692307695
995,80.5,Myanmar,7.17,7.33,7.17,7.42,Washed / Wet,7.25,7.08,10.0,10.0,10.0,7.08,0.0,0,2,73.84799692307695
996,80.25,Myanmar,8.0,7.08,7.0,7.33,Natural / Dry,7.08,6.92,10.0,10.0,10.0,6.83,0.11,1,26,73.84799692307695
997,80.25,Myanmar,7.42,7.0,7.08,7.0,Natural / Dry,7.17,7.33,10.0,10.0,10.0,7.25,0.0,0,1,73.84799692307695
998,80.0,Myanmar,7.17,7.33,7.0,7.42,Washed / Wet,7.17,7.0,10.0,10.0,10.0,6.92,0.0,0,4,73.84799692307695
999,86.58,Nicaragua,7.92,8.25,8.0,8.33,,8.0,8.08,10.0,10.0,10.0,8.0,0.08,0,2,77.42012115384614
1000,84.75,Nicaragua,7.83,7.58,7.58,7.83,,7.75,7.67,10.0,10.0,10.0,8.5,0.18,0,2,77.42012115384614
1001,84.17,Nicaragua,7.67,7.83,7.83,7.5,Natural / Dry,7.67,7.83,10.0,10.0,10.0,7.83,0.12,0,0,77.42012115384614
1002,83.67,Nicaragua,7.67,7.75,7.67,7.67,Washed / Wet,7.83,7.58,10.0,10.0,10.0,7.5,0.1,0,3,77.42012115384614
1003,83.0,Nicaragua,7.58,7.83,7.75,7.92,,7.92,8.08,9.33,9.33,9.33,7.92,0.07,0,0,77.42012115384614
1004,82.17,Nicaragua,7.5,7.5,7.33,7.42,,7.5,7.42,10.0,10.0,10.0,7.5,0.1,0,1,77.42012115384614
1005,81.92,Nicaragua,7.58,7.42,7.25,7.17,Washed / Wet,7.5,7.67,10.0,10.0,10.0,7.33,0.12,3,4,77.42012115384614
1006,81.67,Nicaragua,7.58,7.5,7.25,7.25,,7.5,7.25,10.0,10.0,10.0,7.33,0.1,0,1,77.42012115384614
1007,81.5,Nicaragua,7.5,7.42,7.33,7.33,Other,7.25,7.33,10.0,10.0,10.0,7.33,0.11,0,3,77.42012115384614
1008,81.25,Nicaragua,7.08,7.5,7.33,7.17,Washed / Wet,7.42,7.25,10.0,10.0,10.0,7.5,0.1,0,4,77.42012115384614
1009,81.17,Nicaragua,7.33,7.5,7.17,7.17,Washed / Wet,7.58,7.17,10.0,10.0,10.0,7.25,0.09,0,7,77.42012115384614
1010,81.08,Nicaragua,7.33,7.33,7.33,7.42,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.0,0.11,0,1,77.42012115384614
1011,80.92,Nicaragua,7.33,7.08,7.25,7.0,Washed / Wet,7.5,7.42,10.0,10.0,10.0,7.33,0.1,1,3,77.42012115384614
1012,80.75,Nicaragua,7.25,7.25,7.17,7.25,Washed / Wet,7.33,7.25,10.0,10.0,10.0,7.25,0.12,0,5,77.42012115384614
1013,80.58,Nicaragua,7.08,7.5,7.0,7.25,,7.42,7.0,10.0,10.0,10.0,7.33,0.11,0,0,77.42012115384614
1014,80.25,Nicaragua,7.08,6.92,7.0,7.25,Washed / Wet,7.5,7.25,10.0,10.0,10.0,7.25,0.11,0,2,77.42012115384614
1015,80.17,Nicaragua,7.17,7.08,7.08,7.33,Washed / Wet,7.25,7.08,10.0,10.0,10.0,7.17,0.11,0,2,77.42012115384614
1016,80.08,Nicaragua,7.25,7.17,6.92,7.25,Natural / Dry,7.17,7.25,10.0,10.0,10.0,7.08,0.1,0,4,77.42012115384614
1017,80.0,Nicaragua,7.33,7.08,6.92,7.08,Washed / Wet,7.42,7.17,10.0,10.0,10.0,7.0,0.1,0,5,77.42012115384614
1018,79.83,Nicaragua,6.83,7.17,7.17,6.92,Washed / Wet,7.5,7.08,10.0,10.0,10.0,7.17,0.11,0,0,77.42012115384614
1019,79.5,Nicaragua,6.92,6.92,7.0,7.42,Natural / Dry,7.25,7.0,10.0,10.0,10.0,7.0,0.12,0,6,77.42012115384614
1020,78.83,Nicaragua,7.17,7.0,6.92,7.0,Other,7.0,7.0,10.0,10.0,10.0,6.75,0.1,0,4,77.42012115384614
1021,78.58,Nicaragua,7.08,7.0,6.75,6.83,,7.08,6.92,10.0,10.0,10.0,6.92,0.1,1,7,77.42012115384614
1022,78.58,Nicaragua,6.83,7.08,6.92,6.75,Natural / Dry,7.25,7.08,10.0,10.0,10.0,6.67,0.11,1,1,77.42012115384614
1023,77.83,Nicaragua,7.42,7.0,7.0,7.17,,7.08,7.0,9.33,8.67,10.0,7.17,0.1,0,0,77.42012115384614
1024,63.08,Nicaragua,7.25,6.58,6.33,6.25,Other,6.42,6.08,6.0,6.0,6.0,6.17,0.13,1,5,77.42012115384614
1025,85.83,Panama,8.0,8.0,7.92,8.08,Washed / Wet,7.83,8.0,10.0,10.0,10.0,8.0,0.08,0,0,78.0251046153846
1026,85.5,Panama,8.0,7.75,7.83,7.83,Natural / Dry,7.67,8.58,10.0,10.0,10.0,7.83,0.09,2,2,78.0251046153846
1027,82.75,Panama,7.42,7.42,7.5,7.58,Washed / Wet,7.5,7.75,10.0,10.0,10.0,7.58,0.0,0,4,78.0251046153846
1028,80.75,Panama,7.25,7.33,7.17,7.33,Other,7.33,7.17,10.0,10.0,10.0,7.17,0.11,1,4,78.0251046153846
1029,85.75,Papua New Guinea,8.33,8.42,7.83,8.33,Washed / Wet,8.0,8.25,9.33,9.33,10.0,7.92,0.12,0,1,77.38181346153843
1030,88.75,Peru,8.42,8.5,8.33,8.5,Washed / Wet,8.25,8.25,10.0,10.0,10.0,8.5,0.11,0,0,67.55920076923078
1031,85.75,Peru,8.0,8.0,8.0,8.08,Washed / Wet,7.92,7.75,10.0,10.0,10.0,8.0,0.1,4,6,67.55920076923078
1032,84.67,Peru,7.67,7.83,7.75,7.75,,7.92,7.83,10.0,10.0,10.0,7.92,0.0,0,3,67.55920076923078
1033,83.33,Peru,7.83,7.75,7.58,7.83,Washed / Wet,7.92,7.58,9.33,10.0,10.0,7.5,0.12,0,5,67.55920076923078
1034,83.17,Peru,7.92,7.5,7.5,7.58,,7.67,7.5,10.0,10.0,10.0,7.5,0.11,0,0,67.55920076923078
1035,82.42,Peru,7.58,7.58,7.58,7.75,Washed / Wet,7.5,7.58,9.33,10.0,10.0,7.5,0.0,0,3,67.55920076923078
1036,81.42,Peru,7.42,7.42,7.17,7.33,Washed / Wet,7.42,7.42,10.0,10.0,10.0,7.25,0.1,1,5,67.55920076923078
1037,79.75,Peru,7.0,7.08,7.0,7.25,Washed / Wet,7.5,7.42,9.33,10.0,10.0,7.17,0.12,1,2,67.55920076923078
1038,79.0,Peru,7.67,7.17,7.08,7.25,Washed / Wet,8.0,7.5,8.67,9.33,9.33,7.0,0.0,0,4,67.55920076923078
1039,77.0,Peru,7.42,7.75,7.42,7.67,Washed / Wet,7.92,7.83,8.67,5.33,9.33,7.67,0.0,7,9,67.55920076923078
1040,82.92,Philippines,7.58,7.58,7.67,7.58,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.11,0,1,78.64295576923075
1041,82.92,Philippines,8.08,7.5,7.67,7.42,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.42,0.0,0,0,78.64295576923075
1042,81.33,Philippines,7.08,7.33,7.42,7.33,Washed / Wet,7.33,7.5,10.0,10.0,10.0,7.33,0.14,0,3,78.64295576923075
1043,81.17,Philippines,7.25,7.25,7.25,7.08,Natural / Dry,7.58,7.5,10.0,10.0,10.0,7.25,0.0,0,4,78.64295576923075
1044,75.83,Philippines,6.83,6.5,6.5,6.92,Washed / Wet,6.75,7.0,9.33,10.0,9.33,6.67,0.12,0,2,78.64295576923075
1045,82.83,Rwanda,7.83,7.92,7.75,7.83,Washed / Wet,7.75,7.75,9.33,9.33,9.33,8.0,0.11,0,0,68.02247403846157
1046,86.58,Taiwan,8.0,8.0,8.0,8.25,Pulped natural / honey,8.0,8.17,10.0,10.0,10.0,8.17,0.0,0,0,68.02247403846157
1047,86.08,Taiwan,8.08,8.17,7.75,8.08,Semi-washed / Semi-pulped,7.75,7.83,10.0,10.0,10.0,8.42,0.12,0,0,68.02247403846157
1048,84.92,Taiwan,7.67,7.83,8.0,7.58,Semi-washed / Semi-pulped,8.0,7.92,10.0,10.0,10.0,7.92,0.11,0,0,68.02247403846157
1049,84.83,Taiwan,7.92,7.58,7.83,7.83,Natural / Dry,7.83,7.83,10.0,10.0,10.0,8.0,0.0,0,0,68.02247403846157
1050,84.67,Taiwan,8.0,7.92,7.75,7.75,Washed / Wet,7.75,7.75,10.0,10.0,10.0,7.75,0.11,0,0,68.02247403846157
1051,84.42,Taiwan,7.83,7.83,7.75,8.0,Washed / Wet,7.5,7.75,10.0,10.0,10.0,7.75,0.11,0,0,68.02247403846157
1052,84.25,Taiwan,7.92,7.75,7.75,7.67,Washed / Wet,7.67,7.83,10.0,10.0,10.0,7.67,0.12,0,0,68.02247403846157
1053,84.08,Taiwan,7.58,7.67,7.67,7.67,Washed / Wet,7.75,7.83,10.0,10.0,10.0,7.92,0.1,0,4,68.02247403846157
1054,83.92,Taiwan,7.83,7.75,7.83,7.75,Washed / Wet,7.83,7.75,9.33,10.0,10.0,7.83,0.11,0,3,68.02247403846157
1055,83.92,Taiwan,7.75,7.75,7.58,7.75,Natural / Dry,7.75,7.67,10.0,10.0,10.0,7.67,0.0,0,0,68.02247403846157
1056,83.92,Taiwan,8.0,7.92,7.92,7.92,Washed / Wet,7.67,7.33,10.0,10.0,10.0,7.17,0.06,0,0,68.02247403846157
1057,83.83,Taiwan,7.75,7.67,7.5,7.75,,7.75,7.67,10.0,10.0,10.0,7.75,0.0,0,0,68.02247403846157
1058,83.83,Taiwan,7.67,7.75,7.67,7.75,Washed / Wet,7.42,7.75,10.0,10.0,10.0,7.83,0.0,0,1,68.02247403846157
1059,83.75,Taiwan,7.67,7.67,7.58,7.58,Natural / Dry,7.67,7.83,10.0,10.0,10.0,7.75,0.0,0,0,68.02247403846157
1060,83.67,Taiwan,7.5,7.67,7.33,7.92,Natural / Dry,7.83,7.67,10.0,10.0,10.0,7.75,0.1,0,0,68.02247403846157
1061,83.58,Taiwan,7.75,7.75,7.75,7.75,Other,7.5,7.58,10.0,10.0,10.0,7.5,0.11,0,0,68.02247403846157
1062,83.5,Taiwan,7.58,7.58,7.17,7.17,,7.0,7.0,10.0,10.0,10.0,10.0,0.11,0,0,68.02247403846157
1063,83.42,Taiwan,7.67,7.67,7.0,7.08,,7.0,7.0,10.0,10.0,10.0,10.0,0.11,0,0,68.02247403846157
1064,83.25,Taiwan,7.67,7.5,7.5,7.5,Washed / Wet,7.67,7.83,10.0,10.0,10.0,7.58,0.1,0,0,68.02247403846157
1065,83.25,Taiwan,7.92,7.83,7.75,7.58,Washed / Wet,7.5,7.33,10.0,10.0,10.0,7.33,0.1,0,0,68.02247403846157
1066,83.08,Taiwan,7.83,7.92,7.5,7.83,Natural / Dry,7.67,7.25,9.33,10.0,10.0,7.75,0.0,0,0,68.02247403846157
1067,83.08,Taiwan,7.75,7.75,7.5,7.5,Other,7.5,7.5,10.0,10.0,10.0,7.58,0.11,0,0,68.02247403846157
1068,83.0,Taiwan,7.92,7.92,7.83,7.58,Washed / Wet,7.33,7.25,10.0,10.0,10.0,7.17,0.08,0,0,68.02247403846157
1069,82.92,Taiwan,7.17,7.83,7.25,7.67,Natural / Dry,7.67,7.58,10.0,10.0,10.0,7.75,0.09,31,0,68.02247403846157
1070,82.92,Taiwan,7.5,7.58,7.67,7.33,Natural / Dry,7.5,7.75,10.0,10.0,10.0,7.58,0.0,0,9,68.02247403846157
1071,82.75,Taiwan,7.83,7.67,7.33,7.67,Natural / Dry,7.58,7.67,9.33,10.0,10.0,7.67,0.0,0,0,68.02247403846157
1072,82.67,Taiwan,8.0,7.83,7.83,7.42,Washed / Wet,7.25,7.25,10.0,10.0,10.0,7.08,0.08,0,0,68.02247403846157
1073,82.67,Taiwan,7.67,7.5,7.5,7.5,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.5,0.11,0,0,68.02247403846157
1074,82.58,Taiwan,7.67,7.42,7.5,7.42,Pulped natural / honey,7.58,7.5,10.0,10.0,10.0,7.5,0.11,0,0,68.02247403846157
1075,82.58,Taiwan,7.25,7.25,7.0,7.08,,7.0,7.0,10.0,10.0,10.0,10.0,0.11,0,0,68.02247403846157
1076,82.33,Taiwan,7.5,7.5,7.5,7.5,Semi-washed / Semi-pulped,7.5,7.5,10.0,10.0,10.0,7.33,0.11,0,0,68.02247403846157
1077,82.33,Taiwan,7.5,7.5,7.5,7.5,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.33,0.11,0,0,68.02247403846157
1078,82.25,Taiwan,7.0,7.08,7.0,7.17,,7.0,7.0,10.0,10.0,10.0,10.0,0.1,0,0,68.02247403846157
1079,82.25,Taiwan,7.5,7.5,7.5,7.5,Washed / Wet,7.5,7.5,10.0,10.0,10.0,7.25,0.11,0,0,68.02247403846157
1080,82.17,Taiwan,7.5,7.5,7.5,7.5,Other,7.5,7.5,10.0,10.0,10.0,7.17,0.11,0,0,68.02247403846157
1081,82.17,Taiwan,7.67,7.5,7.5,7.17,Washed / Wet,7.17,7.58,10.0,10.0,10.0,7.58,0.0,0,0,68.02247403846157
1082,82.0,Taiwan,7.33,7.5,7.17,7.42,Washed / Wet,7.5,7.33,10.0,10.0,10.0,7.75,0.09,0,0,68.02247403846157
1083,82.0,Taiwan,7.42,7.58,7.33,7.42,Washed / Wet,8.0,7.5,9.33,10.0,10.0,7.42,0.12,0,0,68.02247403846157
1084,81.92,Taiwan,7.5,7.5,7.42,7.25,Other,7.5,7.5,10.0,10.0,10.0,7.25,0.11,0,0,68.02247403846157
1085,81.83,Taiwan,7.67,7.33,7.17,7.25,Washed / Wet,7.75,7.33,10.0,10.0,10.0,7.33,0.0,0,0,68.02247403846157
1086,81.67,Taiwan,7.5,7.5,7.5,7.25,Semi-washed / Semi-pulped,7.42,7.25,10.0,10.0,10.0,7.25,0.11,0,0,68.02247403846157
1087,81.67,Taiwan,7.58,7.42,7.33,7.42,Washed / Wet,7.33,7.33,10.0,10.0,10.0,7.25,0.11,0,0,68.02247403846157
1088,81.58,Taiwan,7.42,7.42,7.25,7.67,Washed / Wet,7.33,7.25,10.0,10.0,10.0,7.25,0.1,0,0,68.02247403846157
1089,81.58,Taiwan,7.33,7.17,7.08,7.08,Semi-washed / Semi-pulped,8.33,8.25,10.0,10.0,9.33,7.0,0.0,0,0,68.02247403846157
1090,81.5,Taiwan,7.5,7.42,7.33,7.08,Natural / Dry,7.58,7.25,10.0,10.0,10.0,7.33,0.12,0,2,68.02247403846157
1091,81.5,Taiwan,7.42,7.33,7.67,7.33,Washed / Wet,7.42,7.5,10.0,10.0,9.33,7.5,0.11,0,0,68.02247403846157
1092,81.5,Taiwan,7.5,7.42,7.25,7.25,Other,7.33,7.33,10.0,10.0,10.0,7.42,0.11,0,0,68.02247403846157
1093,81.42,Taiwan,7.83,7.75,7.42,7.17,Washed / Wet,7.08,7.08,10.0,10.0,10.0,7.08,0.12,0,0,68.02247403846157
1094,81.25,Taiwan,7.83,7.75,7.67,7.83,Natural / Dry,7.83,7.75,9.33,10.0,10.0,5.25,0.12,0,0,68.02247403846157
1095,81.25,Taiwan,7.5,7.5,7.25,7.25,Semi-washed / Semi-pulped,7.25,7.25,10.0,10.0,10.0,7.25,0.11,0,0,68.02247403846157
1096,81.0,Taiwan,7.25,7.17,7.17,7.25,Washed / Wet,7.5,7.33,10.0,10.0,10.0,7.33,0.12,0,0,68.02247403846157
1097,81.0,Taiwan,7.5,6.92,7.33,7.33,Semi-washed / Semi-pulped,7.33,7.33,10.0,10.0,10.0,7.25,0.11,0,0,68.02247403846157
1098,80.92,Taiwan,7.33,7.17,7.25,7.33,Washed / Wet,7.33,7.25,10.0,10.0,10.0,7.25,0.0,0,0,68.02247403846157
1099,80.92,Taiwan,7.92,7.67,7.33,7.08,Washed / Wet,7.08,7.08,10.0,10.0,10.0,6.75,0.09,0,0,68.02247403846157
