Temperature - (Celsius), Year, Month, Country, ISO3
20.907, 1996, Jun, Mauritius, MUS
19.6184, 1996, Jul, Mauritius, MUS
19.9184, 1996, Aug, Mauritius, MUS
20.2343, 1996, Sep, Mauritius, MUS
21.2614, 1996, Oct, Mauritius, MUS
22.9603, 1996, Nov, Mauritius, MUS
24.4368, 1996, Dec, Mauritius, MUS
25.1072, 1997, Jan, Mauritius, MUS
25.0479, 1997, Feb, Mauritius, MUS
25.0749, 1997, Mar, Mauritius, MUS
24.3027, 1997, Apr, Mauritius, MUS
22.7715, 1997, May, Mauritius, MUS
21.2245, 1997, Jun, Mauritius, MUS
20.2184, 1997, Jul, Mauritius, MUS
20.3087, 1997, Aug, Mauritius, MUS
20.536, 1997, Sep, Mauritius, MUS
21.5188, 1997, Oct, Mauritius, MUS
23.8142, 1997, Nov, Mauritius, MUS
25.1193, 1997, Dec, Mauritius, MUS
26.5072, 1998, Jan, Mauritius, MUS
26.6036, 1998, Feb, Mauritius, MUS
25.8523, 1998, Mar, Mauritius, MUS
24.6966, 1998, Apr, Mauritius, MUS
23.1549, 1998, May, Mauritius, MUS
21.3999, 1998, Jun, Mauritius, MUS
20.2758, 1998, Jul, Mauritius, MUS
20.2236, 1998, Aug, Mauritius, MUS
20.8142, 1998, Sep, Mauritius, MUS
21.9692, 1998, Oct, Mauritius, MUS
23.3021, 1998, Nov, Mauritius, MUS
24.3691, 1998, Dec, Mauritius, MUS
25.0344, 1999, Jan, Mauritius, MUS
25.4221, 1999, Feb, Mauritius, MUS
25.1393, 1999, Mar, Mauritius, MUS
24.6549, 1999, Apr, Mauritius, MUS
23.1096, 1999, May, Mauritius, MUS
21.4469, 1999, Jun, Mauritius, MUS
20.2262, 1999, Jul, Mauritius, MUS
20.2741, 1999, Aug, Mauritius, MUS
20.9116, 1999, Sep, Mauritius, MUS
21.424, 1999, Oct, Mauritius, MUS
23.3073, 1999, Nov, Mauritius, MUS
24.2543, 1999, Dec, Mauritius, MUS
25.3629, 2000, Jan, Mauritius, MUS
25.2027, 2000, Feb, Mauritius, MUS
24.9975, 2000, Mar, Mauritius, MUS
24.262, 2000, Apr, Mauritius, MUS
22.807, 2000, May, Mauritius, MUS
20.9323, 2000, Jun, Mauritius, MUS
20.0262, 2000, Jul, Mauritius, MUS
20.0262, 2000, Aug, Mauritius, MUS
20.4168, 2000, Sep, Mauritius, MUS
21.6472, 2000, Oct, Mauritius, MUS
22.9099, 2000, Nov, Mauritius, MUS
24.8093, 2000, Dec, Mauritius, MUS
25.6001, 2001, Jan, Mauritius, MUS
25.7557, 2001, Feb, Mauritius, MUS
25.6079, 2001, Mar, Mauritius, MUS
24.7575, 2001, Apr, Mauritius, MUS
22.8226, 2001, May, Mauritius, MUS
20.5999, 2001, Jun, Mauritius, MUS
20.0784, 2001, Jul, Mauritius, MUS
20.7958, 2001, Aug, Mauritius, MUS
21.2194, 2001, Sep, Mauritius, MUS
22.0744, 2001, Oct, Mauritius, MUS
23.3569, 2001, Nov, Mauritius, MUS
24.8821, 2001, Dec, Mauritius, MUS
25.209, 2002, Jan, Mauritius, MUS
25.9182, 2002, Feb, Mauritius, MUS
25.6105, 2002, Mar, Mauritius, MUS
24.3497, 2002, Apr, Mauritius, MUS
22.9018, 2002, May, Mauritius, MUS
20.9973, 2002, Jun, Mauritius, MUS
20.7184, 2002, Jul, Mauritius, MUS
20.2184, 2002, Aug, Mauritius, MUS
20.7936, 2002, Sep, Mauritius, MUS
22.1595, 2002, Oct, Mauritius, MUS
24.1054, 2002, Nov, Mauritius, MUS
25.1368, 2002, Dec, Mauritius, MUS
26.2244, 2003, Jan, Mauritius, MUS
25.8531, 2003, Feb, Mauritius, MUS
25.7923, 2003, Mar, Mauritius, MUS
25.0497, 2003, Apr, Mauritius, MUS
23.694, 2003, May, Mauritius, MUS
21.0721, 2003, Jun, Mauritius, MUS
20.1912, 2003, Jul, Mauritius, MUS
20.0758, 2003, Aug, Mauritius, MUS
21.124, 2003, Sep, Mauritius, MUS
22.464, 2003, Oct, Mauritius, MUS
23.6595, 2003, Nov, Mauritius, MUS
25.1769, 2003, Dec, Mauritius, MUS
25.6098, 2004, Jan, Mauritius, MUS
26.4531, 2004, Feb, Mauritius, MUS
26.0053, 2004, Mar, Mauritius, MUS
24.5549, 2004, Apr, Mauritius, MUS
22.1566, 2004, May, Mauritius, MUS
20.6973, 2004, Jun, Mauritius, MUS
20.601, 2004, Jul, Mauritius, MUS
20.8158, 2004, Aug, Mauritius, MUS
21.3369, 2004, Sep, Mauritius, MUS
22.0822, 2004, Oct, Mauritius, MUS
23.4177, 2004, Nov, Mauritius, MUS
24.5264, 2004, Dec, Mauritius, MUS
26.1542, 2005, Jan, Mauritius, MUS
25.8583, 2005, Feb, Mauritius, MUS
25.9085, 2005, Mar, Mauritius, MUS
24.7575, 2005, Apr, Mauritius, MUS
22.9044, 2005, May, Mauritius, MUS
21.1999, 2005, Jun, Mauritius, MUS
20.1784, 2005, Jul, Mauritius, MUS
20.0158, 2005, Aug, Mauritius, MUS
20.809, 2005, Sep, Mauritius, MUS
21.5188, 2005, Oct, Mauritius, MUS
22.8569, 2005, Nov, Mauritius, MUS
24.4769, 2005, Dec, Mauritius, MUS
25.4072, 2006, Jan, Mauritius, MUS
25.6531, 2006, Feb, Mauritius, MUS
25.6975, 2006, Mar, Mauritius, MUS
24.9497, 2006, Apr, Mauritius, MUS
23.0044, 2006, May, Mauritius, MUS
22.0921, 2006, Jun, Mauritius, MUS
20.5654, 2006, Jul, Mauritius, MUS
20.3087, 2006, Aug, Mauritius, MUS
21.0865, 2006, Sep, Mauritius, MUS
22.0621, 2006, Oct, Mauritius, MUS
23.9445, 2006, Nov, Mauritius, MUS
25.5743, 2006, Dec, Mauritius, MUS
26.2419, 2007, Jan, Mauritius, MUS
26.1777, 2007, Feb, Mauritius, MUS
25.4949, 2007, Mar, Mauritius, MUS
24.8027, 2007, Apr, Mauritius, MUS
23.3018, 2007, May, Mauritius, MUS
21.3947, 2007, Jun, Mauritius, MUS
21.121, 2007, Jul, Mauritius, MUS
20.668, 2007, Aug, Mauritius, MUS
21.2839, 2007, Sep, Mauritius, MUS
21.8162, 2007, Oct, Mauritius, MUS
23.7749, 2007, Nov, Mauritius, MUS
25.0691, 2007, Dec, Mauritius, MUS
25.6464, 2008, Jan, Mauritius, MUS
25.5577, 2008, Feb, Mauritius, MUS
25.1098, 2008, Mar, Mauritius, MUS
24.7079, 2008, Apr, Mauritius, MUS
22.807, 2008, May, Mauritius, MUS
20.9443, 2008, Jun, Mauritius, MUS
20.321, 2008, Jul, Mauritius, MUS
20.768, 2008, Aug, Mauritius, MUS
21.7064, 2008, Sep, Mauritius, MUS
22.7181, 2008, Oct, Mauritius, MUS
24.2073, 2008, Nov, Mauritius, MUS
25.4769, 2008, Dec, Mauritius, MUS
26.649, 2009, Jan, Mauritius, MUS
26.5531, 2009, Feb, Mauritius, MUS
26.0904, 2009, Mar, Mauritius, MUS
25.4018, 2009, Apr, Mauritius, MUS
23.5592, 2009, May, Mauritius, MUS
22.1973, 2009, Jun, Mauritius, MUS
20.9158, 2009, Jul, Mauritius, MUS
20.6061, 2009, Aug, Mauritius, MUS
21.3064, 2009, Sep, Mauritius, MUS
22.6692, 2009, Oct, Mauritius, MUS
24.0523, 2009, Nov, Mauritius, MUS
25.5717, 2009, Dec, Mauritius, MUS
26.1568, 2010, Jan, Mauritius, MUS
26.7027, 2010, Feb, Mauritius, MUS
26.3373, 2010, Mar, Mauritius, MUS
25.3915, 2010, Apr, Mauritius, MUS
23.9044, 2010, May, Mauritius, MUS
22.5313, 2010, Jun, Mauritius, MUS
20.9706, 2010, Jul, Mauritius, MUS
20.8654, 2010, Aug, Mauritius, MUS
21.4142, 2010, Sep, Mauritius, MUS
22.846, 2010, Oct, Mauritius, MUS
23.7047, 2010, Nov, Mauritius, MUS
25.0413, 2010, Dec, Mauritius, MUS
25.9743, 2011, Jan, Mauritius, MUS
26.2958, 2011, Feb, Mauritius, MUS
26.0923, 2011, Mar, Mauritius, MUS
25.5419, 2011, Apr, Mauritius, MUS
23.5514, 2011, May, Mauritius, MUS
22.2529, 2011, Jun, Mauritius, MUS
21.221, 2011, Jul, Mauritius, MUS
20.9158, 2011, Aug, Mauritius, MUS
21.4638, 2011, Sep, Mauritius, MUS
22.5466, 2011, Oct, Mauritius, MUS
24.3543, 2011, Nov, Mauritius, MUS
25.0212, 2011, Dec, Mauritius, MUS
25.8438, 2012, Jan, Mauritius, MUS
26.5402, 2012, Feb, Mauritius, MUS
25.7322, 2012, Mar, Mauritius, MUS
25.2889, 2012, Apr, Mauritius, MUS
23.3018, 2012, May, Mauritius, MUS
21.6947, 2012, Jun, Mauritius, MUS
21.2184, 2012, Jul, Mauritius, MUS
21.2106, 2012, Aug, Mauritius, MUS
21.4038, 2012, Sep, Mauritius, MUS
22.6614, 2012, Oct, Mauritius, MUS
24.2151, 2012, Nov, Mauritius, MUS
25.8264, 2012, Dec, Mauritius, MUS
26.149, 2013, Jan, Mauritius, MUS
26.2949, 2013, Feb, Mauritius, MUS
25.9347, 2013, Mar, Mauritius, MUS
24.8121, 2013, Apr, Mauritius, MUS
22.9044, 2013, May, Mauritius, MUS
21.3469, 2013, Jun, Mauritius, MUS
20.5888, 2013, Jul, Mauritius, MUS
20.6912, 2013, Aug, Mauritius, MUS
21.7792, 2013, Sep, Mauritius, MUS
22.9188, 2013, Oct, Mauritius, MUS
24.2801, 2013, Nov, Mauritius, MUS
25.5497, 2013, Dec, Mauritius, MUS
26.1723, 2014, Jan, Mauritius, MUS
26.3557, 2014, Feb, Mauritius, MUS
26.1723, 2014, Mar, Mauritius, MUS
25.127, 2014, Apr, Mauritius, MUS
23.4566, 2014, May, Mauritius, MUS
22.0973, 2014, Jun, Mauritius, MUS
21.5758, 2014, Jul, Mauritius, MUS
21.2184, 2014, Aug, Mauritius, MUS
21.709, 2014, Sep, Mauritius, MUS
23.1316, 2014, Oct, Mauritius, MUS
24.7099, 2014, Nov, Mauritius, MUS
25.8769, 2014, Dec, Mauritius, MUS
26.1201, 2015, Jan, Mauritius, MUS
25.7027, 2015, Feb, Mauritius, MUS
25.8904, 2015, Mar, Mauritius, MUS
25.2497, 2015, Apr, Mauritius, MUS
23.8488, 2015, May, Mauritius, MUS
22.5025, 2015, Jun, Mauritius, MUS
21.3732, 2015, Jul, Mauritius, MUS
21.321, 2015, Aug, Mauritius, MUS
21.8056, 2015, Sep, Mauritius, MUS
23.2614, 2015, Oct, Mauritius, MUS
24.2621, 2015, Nov, Mauritius, MUS
26.0769, 2015, Dec, Mauritius, MUS
26.5749, 2016, Jan, Mauritius, MUS
26.8001, 2016, Feb, Mauritius, MUS
26.5966, 2016, Mar, Mauritius, MUS
25.5451, 2016, Apr, Mauritius, MUS
23.172, 2016, May, Mauritius, MUS
21.4391, 2016, Jun, Mauritius, MUS
20.6139, 2016, Jul, Mauritius, MUS
21.0654, 2016, Aug, Mauritius, MUS
21.209, 2016, Sep, Mauritius, MUS
22.8162, 2016, Oct, Mauritius, MUS
23.9517, 2016, Nov, Mauritius, MUS
25.0743, 2016, Dec, Mauritius, MUS
15.3059, 1991, Jan, Mexico, MEX
17.2518, 1991, Feb, Mexico, MEX
19.4619, 1991, Mar, Mexico, MEX
22.071, 1991, Apr, Mexico, MEX
24.0154, 1991, May, Mexico, MEX
25.2067, 1991, Jun, Mexico, MEX
24.5658, 1991, Jul, Mexico, MEX
25.1221, 1991, Aug, Mexico, MEX
22.8301, 1991, Sep, Mexico, MEX
21.6588, 1991, Oct, Mexico, MEX
16.8829, 1991, Nov, Mexico, MEX
15.6414, 1991, Dec, Mexico, MEX
14.0334, 1992, Jan, Mexico, MEX
16.1618, 1992, Feb, Mexico, MEX
19.1323, 1992, Mar, Mexico, MEX
21.2605, 1992, Apr, Mexico, MEX
22.7848, 1992, May, Mexico, MEX
25.5622, 1992, Jun, Mexico, MEX
25.2477, 1992, Jul, Mexico, MEX
24.795, 1992, Aug, Mexico, MEX
24.1089, 1992, Sep, Mexico, MEX
21.6823, 1992, Oct, Mexico, MEX
16.7592, 1992, Nov, Mexico, MEX
16.0343, 1992, Dec, Mexico, MEX
16.1877, 1993, Jan, Mexico, MEX
16.9355, 1993, Feb, Mexico, MEX
18.6071, 1993, Mar, Mexico, MEX
21.1912, 1993, Apr, Mexico, MEX
23.3696, 1993, May, Mexico, MEX
25.2442, 1993, Jun, Mexico, MEX
25.1041, 1993, Jul, Mexico, MEX
25.3099, 1993, Aug, Mexico, MEX
23.6138, 1993, Sep, Mexico, MEX
21.4985, 1993, Oct, Mexico, MEX
17.5559, 1993, Nov, Mexico, MEX
16.3197, 1993, Dec, Mexico, MEX
15.6752, 1994, Jan, Mexico, MEX
16.8216, 1994, Feb, Mexico, MEX
19.2138, 1994, Mar, Mexico, MEX
21.4984, 1994, Apr, Mexico, MEX
23.9331, 1994, May, Mexico, MEX
26.0697, 1994, Jun, Mexico, MEX
26.078, 1994, Jul, Mexico, MEX
25.4568, 1994, Aug, Mexico, MEX
23.9543, 1994, Sep, Mexico, MEX
21.805, 1994, Oct, Mexico, MEX
19.1021, 1994, Nov, Mexico, MEX
16.6608, 1994, Dec, Mexico, MEX
15.7881, 1995, Jan, Mexico, MEX
18.222, 1995, Feb, Mexico, MEX
18.8963, 1995, Mar, Mexico, MEX
21.3123, 1995, Apr, Mexico, MEX
24.1756, 1995, May, Mexico, MEX
25.2906, 1995, Jun, Mexico, MEX
25.5824, 1995, Jul, Mexico, MEX
25.3588, 1995, Aug, Mexico, MEX
24.211, 1995, Sep, Mexico, MEX
21.5701, 1995, Oct, Mexico, MEX
18.8246, 1995, Nov, Mexico, MEX
16.0485, 1995, Dec, Mexico, MEX
15.4202, 1996, Jan, Mexico, MEX
17.6709, 1996, Feb, Mexico, MEX
17.9222, 1996, Mar, Mexico, MEX
21.4181, 1996, Apr, Mexico, MEX
25.3507, 1996, May, Mexico, MEX
25.8751, 1996, Jun, Mexico, MEX
25.8897, 1996, Jul, Mexico, MEX
24.8214, 1996, Aug, Mexico, MEX
23.9202, 1996, Sep, Mexico, MEX
21.4501, 1996, Oct, Mexico, MEX
18.3468, 1996, Nov, Mexico, MEX
15.8128, 1996, Dec, Mexico, MEX
14.9007, 1997, Jan, Mexico, MEX
16.3041, 1997, Feb, Mexico, MEX
19.3852, 1997, Mar, Mexico, MEX
20.314, 1997, Apr, Mexico, MEX
23.7982, 1997, May, Mexico, MEX
25.6072, 1997, Jun, Mexico, MEX
25.7842, 1997, Jul, Mexico, MEX
25.5918, 1997, Aug, Mexico, MEX
24.8078, 1997, Sep, Mexico, MEX
21.2187, 1997, Oct, Mexico, MEX
18.0035, 1997, Nov, Mexico, MEX
14.8674, 1997, Dec, Mexico, MEX
16.2419, 1998, Jan, Mexico, MEX
16.4824, 1998, Feb, Mexico, MEX
18.7112, 1998, Mar, Mexico, MEX
21.3964, 1998, Apr, Mexico, MEX
24.7194, 1998, May, Mexico, MEX
26.7604, 1998, Jun, Mexico, MEX
26.0118, 1998, Jul, Mexico, MEX
25.5231, 1998, Aug, Mexico, MEX
24.5591, 1998, Sep, Mexico, MEX
21.6421, 1998, Oct, Mexico, MEX
18.8467, 1998, Nov, Mexico, MEX
15.6988, 1998, Dec, Mexico, MEX
15.9203, 1999, Jan, Mexico, MEX
17.8097, 1999, Feb, Mexico, MEX
19.0325, 1999, Mar, Mexico, MEX
21.9151, 1999, Apr, Mexico, MEX
24.2776, 1999, May, Mexico, MEX
25.263, 1999, Jun, Mexico, MEX
24.5779, 1999, Jul, Mexico, MEX
25.2218, 1999, Aug, Mexico, MEX
23.8206, 1999, Sep, Mexico, MEX
21.1288, 1999, Oct, Mexico, MEX
18.2525, 1999, Nov, Mexico, MEX
14.5784, 1999, Dec, Mexico, MEX
16.2229, 2000, Jan, Mexico, MEX
18.2911, 2000, Feb, Mexico, MEX
19.613, 2000, Mar, Mexico, MEX
22.3705, 2000, Apr, Mexico, MEX
24.9054, 2000, May, Mexico, MEX
25.0228, 2000, Jun, Mexico, MEX
25.8094, 2000, Jul, Mexico, MEX
24.7835, 2000, Aug, Mexico, MEX
24.6968, 2000, Sep, Mexico, MEX
20.8665, 2000, Oct, Mexico, MEX
16.9616, 2000, Nov, Mexico, MEX
14.8867, 2000, Dec, Mexico, MEX
14.8879, 2001, Jan, Mexico, MEX
17.0823, 2001, Feb, Mexico, MEX
18.0038, 2001, Mar, Mexico, MEX
21.7647, 2001, Apr, Mexico, MEX
23.9838, 2001, May, Mexico, MEX
25.5654, 2001, Jun, Mexico, MEX
25.4812, 2001, Jul, Mexico, MEX
25.4114, 2001, Aug, Mexico, MEX
23.966, 2001, Sep, Mexico, MEX
21.4834, 2001, Oct, Mexico, MEX
18.2264, 2001, Nov, Mexico, MEX
15.3114, 2001, Dec, Mexico, MEX
15.7708, 2002, Jan, Mexico, MEX
15.9711, 2002, Feb, Mexico, MEX
19.066, 2002, Mar, Mexico, MEX
23.0354, 2002, Apr, Mexico, MEX
24.7483, 2002, May, Mexico, MEX
25.8009, 2002, Jun, Mexico, MEX
24.8621, 2002, Jul, Mexico, MEX
25.4675, 2002, Aug, Mexico, MEX
23.8969, 2002, Sep, Mexico, MEX
21.8029, 2002, Oct, Mexico, MEX
17.6384, 2002, Nov, Mexico, MEX
15.4938, 2002, Dec, Mexico, MEX
15.8248, 2003, Jan, Mexico, MEX
17.2541, 2003, Feb, Mexico, MEX
18.9258, 2003, Mar, Mexico, MEX
22.037, 2003, Apr, Mexico, MEX
25.0823, 2003, May, Mexico, MEX
25.6383, 2003, Jun, Mexico, MEX
25.2187, 2003, Jul, Mexico, MEX
25.1893, 2003, Aug, Mexico, MEX
23.8425, 2003, Sep, Mexico, MEX
21.7858, 2003, Oct, Mexico, MEX
18.7051, 2003, Nov, Mexico, MEX
15.285, 2003, Dec, Mexico, MEX
15.2426, 2004, Jan, Mexico, MEX
16.0568, 2004, Feb, Mexico, MEX
20.0468, 2004, Mar, Mexico, MEX
21.3098, 2004, Apr, Mexico, MEX
24.031, 2004, May, Mexico, MEX
25.4182, 2004, Jun, Mexico, MEX
25.3881, 2004, Jul, Mexico, MEX
24.9142, 2004, Aug, Mexico, MEX
23.5327, 2004, Sep, Mexico, MEX
22.2961, 2004, Oct, Mexico, MEX
17.8735, 2004, Nov, Mexico, MEX
15.2453, 2004, Dec, Mexico, MEX
16.6164, 2005, Jan, Mexico, MEX
16.7329, 2005, Feb, Mexico, MEX
18.5999, 2005, Mar, Mexico, MEX
22.1073, 2005, Apr, Mexico, MEX
23.92, 2005, May, Mexico, MEX
25.848, 2005, Jun, Mexico, MEX
25.7994, 2005, Jul, Mexico, MEX
25.0122, 2005, Aug, Mexico, MEX
24.9529, 2005, Sep, Mexico, MEX
21.6215, 2005, Oct, Mexico, MEX
18.5069, 2005, Nov, Mexico, MEX
15.8074, 2005, Dec, Mexico, MEX
16.3946, 2006, Jan, Mexico, MEX
17.5736, 2006, Feb, Mexico, MEX
19.7349, 2006, Mar, Mexico, MEX
23.2492, 2006, Apr, Mexico, MEX
24.5288, 2006, May, Mexico, MEX
25.9912, 2006, Jun, Mexico, MEX
25.4927, 2006, Jul, Mexico, MEX
25.1353, 2006, Aug, Mexico, MEX
23.6627, 2006, Sep, Mexico, MEX
21.8045, 2006, Oct, Mexico, MEX
18.5258, 2006, Nov, Mexico, MEX
15.0954, 2006, Dec, Mexico, MEX
14.396, 2007, Jan, Mexico, MEX
16.8468, 2007, Feb, Mexico, MEX
19.738, 2007, Mar, Mexico, MEX
21.5215, 2007, Apr, Mexico, MEX
23.7037, 2007, May, Mexico, MEX
25.4564, 2007, Jun, Mexico, MEX
24.8337, 2007, Jul, Mexico, MEX
25.4211, 2007, Aug, Mexico, MEX
24.1171, 2007, Sep, Mexico, MEX
22.0179, 2007, Oct, Mexico, MEX
18.4659, 2007, Nov, Mexico, MEX
16.2508, 2007, Dec, Mexico, MEX
15.1542, 2008, Jan, Mexico, MEX
17.8429, 2008, Feb, Mexico, MEX
18.9518, 2008, Mar, Mexico, MEX
22.3838, 2008, Apr, Mexico, MEX
24.0977, 2008, May, Mexico, MEX
26.1737, 2008, Jun, Mexico, MEX
24.7423, 2008, Jul, Mexico, MEX
24.8025, 2008, Aug, Mexico, MEX
23.0479, 2008, Sep, Mexico, MEX
21.2336, 2008, Oct, Mexico, MEX
17.7357, 2008, Nov, Mexico, MEX
16.1461, 2008, Dec, Mexico, MEX
16.418, 2009, Jan, Mexico, MEX
17.8174, 2009, Feb, Mexico, MEX
19.5541, 2009, Mar, Mexico, MEX
22.015, 2009, Apr, Mexico, MEX
24.6073, 2009, May, Mexico, MEX
26.0359, 2009, Jun, Mexico, MEX
26.4859, 2009, Jul, Mexico, MEX
25.98, 2009, Aug, Mexico, MEX
24.1734, 2009, Sep, Mexico, MEX
21.8379, 2009, Oct, Mexico, MEX
18.1773, 2009, Nov, Mexico, MEX
15.1998, 2009, Dec, Mexico, MEX
14.8149, 2010, Jan, Mexico, MEX
15.1707, 2010, Feb, Mexico, MEX
18.1291, 2010, Mar, Mexico, MEX
21.3758, 2010, Apr, Mexico, MEX
24.334, 2010, May, Mexico, MEX
26.1529, 2010, Jun, Mexico, MEX
24.7495, 2010, Jul, Mexico, MEX
25.6331, 2010, Aug, Mexico, MEX
24.2069, 2010, Sep, Mexico, MEX
21.4365, 2010, Oct, Mexico, MEX
17.5886, 2010, Nov, Mexico, MEX
15.5366, 2010, Dec, Mexico, MEX
15.2498, 2011, Jan, Mexico, MEX
16.2263, 2011, Feb, Mexico, MEX
20.513, 2011, Mar, Mexico, MEX
23.6463, 2011, Apr, Mexico, MEX
24.4571, 2011, May, Mexico, MEX
26.5405, 2011, Jun, Mexico, MEX
25.6829, 2011, Jul, Mexico, MEX
26.3494, 2011, Aug, Mexico, MEX
24.8614, 2011, Sep, Mexico, MEX
21.8019, 2011, Oct, Mexico, MEX
18.1659, 2011, Nov, Mexico, MEX
14.9203, 2011, Dec, Mexico, MEX
16.265, 2012, Jan, Mexico, MEX
16.9045, 2012, Feb, Mexico, MEX
19.7004, 2012, Mar, Mexico, MEX
22.5787, 2012, Apr, Mexico, MEX
24.7395, 2012, May, Mexico, MEX
26.2382, 2012, Jun, Mexico, MEX
25.219, 2012, Jul, Mexico, MEX
25.9324, 2012, Aug, Mexico, MEX
24.2086, 2012, Sep, Mexico, MEX
22.5855, 2012, Oct, Mexico, MEX
18.5183, 2012, Nov, Mexico, MEX
16.7689, 2012, Dec, Mexico, MEX
15.2812, 2013, Jan, Mexico, MEX
17.3874, 2013, Feb, Mexico, MEX
19.1893, 2013, Mar, Mexico, MEX
22.1997, 2013, Apr, Mexico, MEX
24.0125, 2013, May, Mexico, MEX
26.1992, 2013, Jun, Mexico, MEX
25.1185, 2013, Jul, Mexico, MEX
25.4668, 2013, Aug, Mexico, MEX
23.6937, 2013, Sep, Mexico, MEX
21.8225, 2013, Oct, Mexico, MEX
17.631, 2013, Nov, Mexico, MEX
15.5624, 2013, Dec, Mexico, MEX
15.4408, 2014, Jan, Mexico, MEX
18.2578, 2014, Feb, Mexico, MEX
19.4685, 2014, Mar, Mexico, MEX
22.4253, 2014, Apr, Mexico, MEX
23.7414, 2014, May, Mexico, MEX
26.151, 2014, Jun, Mexico, MEX
25.6699, 2014, Jul, Mexico, MEX
25.3779, 2014, Aug, Mexico, MEX
23.9119, 2014, Sep, Mexico, MEX
22.3843, 2014, Oct, Mexico, MEX
17.1367, 2014, Nov, Mexico, MEX
16.1769, 2014, Dec, Mexico, MEX
15.3802, 2015, Jan, Mexico, MEX
16.9949, 2015, Feb, Mexico, MEX
18.7999, 2015, Mar, Mexico, MEX
22.1485, 2015, Apr, Mexico, MEX
23.5583, 2015, May, Mexico, MEX
25.4756, 2015, Jun, Mexico, MEX
25.7328, 2015, Jul, Mexico, MEX
26.3009, 2015, Aug, Mexico, MEX
25.1476, 2015, Sep, Mexico, MEX
22.5728, 2015, Oct, Mexico, MEX
19.2983, 2015, Nov, Mexico, MEX
16.7738, 2015, Dec, Mexico, MEX
15.1196, 2016, Jan, Mexico, MEX
17.9131, 2016, Feb, Mexico, MEX
19.9754, 2016, Mar, Mexico, MEX
22.3308, 2016, Apr, Mexico, MEX
24.3347, 2016, May, Mexico, MEX
25.9704, 2016, Jun, Mexico, MEX
26.4017, 2016, Jul, Mexico, MEX
25.1618, 2016, Aug, Mexico, MEX
24.3519, 2016, Sep, Mexico, MEX
22.8233, 2016, Oct, Mexico, MEX
19.1991, 2016, Nov, Mexico, MEX
16.9754, 2016, Dec, Mexico, MEX
18.2303, 1991, Jan, Myanmar, MMR
20.5249, 1991, Feb, Myanmar, MMR
23.9803, 1991, Mar, Myanmar, MMR
25.6218, 1991, Apr, Myanmar, MMR
25.9604, 1991, May, Myanmar, MMR
25.0207, 1991, Jun, Myanmar, MMR
25.2587, 1991, Jul, Myanmar, MMR
24.8372, 1991, Aug, Myanmar, MMR
24.9712, 1991, Sep, Myanmar, MMR
24.1186, 1991, Oct, Myanmar, MMR
20.8155, 1991, Nov, Myanmar, MMR
18.3604, 1991, Dec, Myanmar, MMR
17.0958, 1992, Jan, Myanmar, MMR
18.1751, 1992, Feb, Myanmar, MMR
22.8283, 1992, Mar, Myanmar, MMR
25.8885, 1992, Apr, Myanmar, MMR
25.9515, 1992, May, Myanmar, MMR
25.9075, 1992, Jun, Myanmar, MMR
24.7737, 1992, Jul, Myanmar, MMR
25.1083, 1992, Aug, Myanmar, MMR
25.0105, 1992, Sep, Myanmar, MMR
23.1799, 1992, Oct, Myanmar, MMR
20.7838, 1992, Nov, Myanmar, MMR
17.5645, 1992, Dec, Myanmar, MMR
17.5623, 1993, Jan, Myanmar, MMR
19.3719, 1993, Feb, Myanmar, MMR
22.1548, 1993, Mar, Myanmar, MMR
25.1275, 1993, Apr, Myanmar, MMR
25.3867, 1993, May, Myanmar, MMR
25.4484, 1993, Jun, Myanmar, MMR
25.4956, 1993, Jul, Myanmar, MMR
24.7829, 1993, Aug, Myanmar, MMR
24.8694, 1993, Sep, Myanmar, MMR
24.0253, 1993, Oct, Myanmar, MMR
21.4892, 1993, Nov, Myanmar, MMR
19.0733, 1993, Dec, Myanmar, MMR
19.0917, 1994, Jan, Myanmar, MMR
20.1719, 1994, Feb, Myanmar, MMR
22.4334, 1994, Mar, Myanmar, MMR
25.6903, 1994, Apr, Myanmar, MMR
26.2447, 1994, May, Myanmar, MMR
25.2068, 1994, Jun, Myanmar, MMR
25.0587, 1994, Jul, Myanmar, MMR
25.021, 1994, Aug, Myanmar, MMR
25.3283, 1994, Sep, Myanmar, MMR
23.5537, 1994, Oct, Myanmar, MMR
21.193, 1994, Nov, Myanmar, MMR
18.827, 1994, Dec, Myanmar, MMR
18.1985, 1995, Jan, Myanmar, MMR
19.0961, 1995, Feb, Myanmar, MMR
23.1559, 1995, Mar, Myanmar, MMR
26.3842, 1995, Apr, Myanmar, MMR
26.5934, 1995, May, Myanmar, MMR
25.679, 1995, Jun, Myanmar, MMR
24.9858, 1995, Jul, Myanmar, MMR
24.8028, 1995, Aug, Myanmar, MMR
24.9669, 1995, Sep, Myanmar, MMR
24.4452, 1995, Oct, Myanmar, MMR
21.8986, 1995, Nov, Myanmar, MMR
18.3068, 1995, Dec, Myanmar, MMR
18.3142, 1996, Jan, Myanmar, MMR
19.4343, 1996, Feb, Myanmar, MMR
23.0304, 1996, Mar, Myanmar, MMR
25.1483, 1996, Apr, Myanmar, MMR
25.2844, 1996, May, Myanmar, MMR
25.1299, 1996, Jun, Myanmar, MMR
24.8026, 1996, Jul, Myanmar, MMR
24.8101, 1996, Aug, Myanmar, MMR
25.1504, 1996, Sep, Myanmar, MMR
